model_tag,retriever,lang_pair,selector_method,num_samples,avg_demo_xcomet,avg_error_penalty,major_or_critical_demo_ratio,avg_original_rank,topk_overlap,source_semantic_diversity,comet22,delta_comet22_vs_topk
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,error_filter,1012,0.5468080290666829,1.260508246408405,0.6726778656126482,6.223320158102767,0.7172677865612648,0.5574155798894976,0.5390541272848962,0.0012116526721023257
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,error_profile_rerank,1012,0.549032706228037,1.359488214323445,0.660943675889328,5.4854249011857705,0.8234930830039525,0.5558764355894513,0.5452197874958807,0.007377312883086851
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,low_quality,1012,0.20846490127222222,3.3573294578215465,0.7254199604743083,25.773344861660078,0.1499505928853755,0.5696301873182255,0.5111485108762626,-0.026693963736531323
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,quality_only,1012,0.810056316036834,0.4520893185981109,0.46961462450592883,25.202569169960473,0.17119565217391305,0.5624151126466342,0.5443507705193028,0.006508295906508921
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,quality_rerank,1012,0.4802709142125318,1.6467873853643866,0.6991106719367589,4.599184782608695,0.956151185770751,0.5554624873690438,0.5361855088074217,-0.0016569658053722236
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,random_in_topn,1012,0.4590660587888167,1.8280074230651655,0.7154150197628458,25.485795454545453,0.15847332015810275,0.5683979055976242,0.527624013719587,-0.010218460893206882
bloomz-7b1-mt,bm25,eng_Latn-xho_Latn,retriever_topk,1012,0.46679193219501275,1.7477698493295415,0.704298418972332,4.5,1.0,0.5556092163498442,0.5378424746127939,0.0
bloomz-7b1-mt,gte,eng_Latn-hau_Latn,error_filter,1012,0.6870955308612157,1.7126733000276968,0.8034832015810277,5.624258893280633,0.7945899209486166,0.45050467583043197,0.5356714068046907,0.0056928021634520265
bloomz-7b1-mt,gte,eng_Latn-hau_Latn,error_profile_rerank,1012,0.6812038019478042,1.628057140355088,0.7476531620553359,5.162672924901186,0.8441205533596838,0.44515482268655354,0.5306659383412171,0.0006873336999784208
bloomz-7b1-mt,gte,eng_Latn-hau_Latn,low_quality,1012,0.297666910975958,3.141999913204727,0.8946393280632411,25.69725790513834,0.15464426877470355,0.4931988061012891,0.4909150875633649,-0.03906351707787381
bloomz-7b1-mt,gte,eng_Latn-hau_Latn,quality_only,1012,0.904820491983132,0.34969830086040427,0.2517292490118577,25.371665019762847,0.1611907114624506,0.4970278561047953,0.5254692751987885,-0.004509329442450194
