language,split,example_id,original_xcomet,retranslated_xcomet,keep_higher_xcomet,improved,kept_original,bottom20_rank
eng_Latn-hau_Latn,devtest,50,0.250718772411346,0.738636910915375,0.738636910915375,1,0,76
eng_Latn-hau_Latn,devtest,235,0.250969260931015,0.532609701156616,0.532609701156616,1,0,77
eng_Latn-hau_Latn,devtest,855,0.251868486404419,0.533307135105133,0.533307135105133,1,0,78
eng_Latn-hau_Latn,devtest,933,0.252313941717148,0.570564031600952,0.570564031600952,1,0,79
eng_Latn-hau_Latn,devtest,598,0.254208385944366,0.657009422779083,0.657009422779083,1,0,80
eng_Latn-hau_Latn,devtest,965,0.254979699850082,0.855749368667603,0.855749368667603,1,0,81
eng_Latn-hau_Latn,devtest,523,0.255708068609238,0.791609287261963,0.791609287261963,1,0,82
eng_Latn-hau_Latn,devtest,66,0.255925893783569,0.55052238702774,0.55052238702774,1,0,83
eng_Latn-hau_Latn,devtest,468,0.258889496326447,0.642106413841248,0.642106413841248,1,0,84
eng_Latn-hau_Latn,devtest,970,0.259546101093292,0.37693578004837,0.37693578004837,1,0,85
eng_Latn-hau_Latn,devtest,278,0.260948300361633,0.207510992884636,0.260948300361633,0,1,86
eng_Latn-hau_Latn,devtest,889,0.26136577129364,0.732859015464783,0.732859015464783,1,0,87
eng_Latn-hau_Latn,devtest,843,0.26224958896637,0.606152474880219,0.606152474880219,1,0,88
eng_Latn-hau_Latn,devtest,650,0.262868613004684,0.842121839523315,0.842121839523315,1,0,89
eng_Latn-hau_Latn,devtest,557,0.26292809844017,0.468548476696014,0.468548476696014,1,0,90
eng_Latn-hau_Latn,devtest,466,0.265842586755753,0.484628468751907,0.484628468751907,1,0,91
eng_Latn-hau_Latn,devtest,795,0.266833513975143,0.592512845993042,0.592512845993042,1,0,92
eng_Latn-hau_Latn,devtest,649,0.270899713039398,0.350675851106644,0.350675851106644,1,0,93
eng_Latn-hau_Latn,devtest,339,0.273559808731079,0.818586826324463,0.818586826324463,1,0,94
eng_Latn-hau_Latn,devtest,953,0.273752003908157,0.571047425270081,0.571047425270081,1,0,95
eng_Latn-hau_Latn,devtest,783,0.275221973657608,0.615786671638489,0.615786671638489,1,0,96
eng_Latn-hau_Latn,devtest,346,0.275559425354004,0.761830687522888,0.761830687522888,1,0,97
eng_Latn-hau_Latn,devtest,248,0.27601757645607,0.335615426301956,0.335615426301956,1,0,98
eng_Latn-hau_Latn,devtest,307,0.276218831539154,0.524340748786926,0.524340748786926,1,0,99
eng_Latn-hau_Latn,devtest,420,0.278024107217789,0.544308066368103,0.544308066368103,1,0,100
eng_Latn-hau_Latn,devtest,688,0.278068631887436,0.55834549665451,0.55834549665451,1,0,101
eng_Latn-hau_Latn,devtest,363,0.278376311063766,0.646177053451538,0.646177053451538,1,0,102
eng_Latn-hau_Latn,devtest,727,0.28012889623642,0.73957633972168,0.73957633972168,1,0,103
eng_Latn-hau_Latn,devtest,935,0.281031608581543,0.539666831493378,0.539666831493378,1,0,104
eng_Latn-hau_Latn,devtest,120,0.282491147518158,0.395993679761887,0.395993679761887,1,0,105
eng_Latn-hau_Latn,devtest,959,0.283697545528412,0.868555188179016,0.868555188179016,1,0,106
eng_Latn-hau_Latn,devtest,460,0.284221887588501,0.557932198047638,0.557932198047638,1,0,107
eng_Latn-hau_Latn,devtest,418,0.28533998131752,0.582480072975159,0.582480072975159,1,0,108
eng_Latn-hau_Latn,devtest,184,0.285349667072296,0.710711479187012,0.710711479187012,1,0,109
eng_Latn-hau_Latn,devtest,509,0.287178546190262,0.525223731994629,0.525223731994629,1,0,110
eng_Latn-hau_Latn,devtest,1002,0.287677794694901,0.454403698444366,0.454403698444366,1,0,111
eng_Latn-hau_Latn,devtest,505,0.293037503957748,0.463277101516724,0.463277101516724,1,0,112
eng_Latn-hau_Latn,devtest,593,0.294891506433487,0.689458727836609,0.689458727836609,1,0,113
eng_Latn-hau_Latn,devtest,589,0.296598792076111,0.629537284374237,0.629537284374237,1,0,114
eng_Latn-hau_Latn,devtest,1003,0.296741962432861,0.593419790267944,0.593419790267944,1,0,115
eng_Latn-hau_Latn,devtest,413,0.297738373279572,0.405481219291687,0.405481219291687,1,0,116
eng_Latn-hau_Latn,devtest,1001,0.29924413561821,0.728422999382019,0.728422999382019,1,0,117
eng_Latn-hau_Latn,devtest,731,0.300067394971848,0.519943237304688,0.519943237304688,1,0,118
eng_Latn-hau_Latn,devtest,199,0.30037260055542,0.908612370491028,0.908612370491028,1,0,119
eng_Latn-hau_Latn,devtest,31,0.303066402673721,0.544868111610413,0.544868111610413,1,0,120
eng_Latn-hau_Latn,devtest,944,0.306627422571182,0.600164353847504,0.600164353847504,1,0,121
eng_Latn-hau_Latn,devtest,857,0.308670043945313,0.236405685544014,0.308670043945313,0,1,122
eng_Latn-hau_Latn,devtest,519,0.311215221881866,0.680451631546021,0.680451631546021,1,0,123
eng_Latn-hau_Latn,devtest,831,0.311689883470535,0.336671739816666,0.336671739816666,1,0,124
eng_Latn-hau_Latn,devtest,155,0.311781585216522,0.565612256526947,0.565612256526947,1,0,125
eng_Latn-hau_Latn,devtest,164,0.312159866094589,0.804207861423492,0.804207861423492,1,0,126
eng_Latn-hau_Latn,devtest,674,0.312974661588669,0.881680846214294,0.881680846214294,1,0,127
eng_Latn-hau_Latn,devtest,487,0.313806504011154,0.77638977766037,0.77638977766037,1,0,128
eng_Latn-hau_Latn,devtest,295,0.315273374319077,0.68841415643692,0.68841415643692,1,0,129
eng_Latn-hau_Latn,devtest,512,0.315351903438568,0.392604768276215,0.392604768276215,1,0,130
eng_Latn-hau_Latn,devtest,948,0.316807091236115,0.245836734771729,0.316807091236115,0,1,131
eng_Latn-hau_Latn,devtest,39,0.317812442779541,0.582867980003357,0.582867980003357,1,0,132
eng_Latn-hau_Latn,devtest,639,0.320120364427567,0.672343730926514,0.672343730926514,1,0,133
eng_Latn-hau_Latn,devtest,32,0.320611178874969,0.457021743059158,0.457021743059158,1,0,134
eng_Latn-hau_Latn,devtest,436,0.322209984064102,0.462594360113144,0.462594360113144,1,0,135
eng_Latn-hau_Latn,devtest,559,0.323971271514893,0.489070475101471,0.489070475101471,1,0,136
eng_Latn-hau_Latn,devtest,774,0.324821978807449,0.865588545799255,0.865588545799255,1,0,137
eng_Latn-hau_Latn,devtest,963,0.324869632720947,0.43971836566925,0.43971836566925,1,0,138
eng_Latn-hau_Latn,devtest,503,0.325288683176041,0.631704688072205,0.631704688072205,1,0,139
eng_Latn-hau_Latn,devtest,806,0.326196730136871,0.370905607938766,0.370905607938766,1,0,140
eng_Latn-hau_Latn,devtest,811,0.328797966241837,0.643399596214294,0.643399596214294,1,0,141
eng_Latn-hau_Latn,devtest,848,0.329477429389954,0.775652647018433,0.775652647018433,1,0,142
eng_Latn-hau_Latn,devtest,73,0.334652453660965,0.767922639846802,0.767922639846802,1,0,143
eng_Latn-hau_Latn,devtest,798,0.335506170988083,0.549764156341553,0.549764156341553,1,0,144
eng_Latn-hau_Latn,devtest,890,0.33568999171257,0.563131630420685,0.563131630420685,1,0,145
eng_Latn-hau_Latn,devtest,705,0.336251705884933,0.669405579566956,0.669405579566956,1,0,146
eng_Latn-hau_Latn,devtest,765,0.336591631174088,0.568818867206573,0.568818867206573,1,0,147
eng_Latn-hau_Latn,devtest,161,0.33668377995491,0.426641643047333,0.426641643047333,1,0,148
eng_Latn-hau_Latn,devtest,876,0.33715632557869,0.638303399085999,0.638303399085999,1,0,149
eng_Latn-hau_Latn,devtest,28,0.339325875043869,0.575718283653259,0.575718283653259,1,0,150
eng_Latn-hau_Latn,devtest,908,0.33953857421875,0.558006763458252,0.558006763458252,1,0,151
eng_Latn-hau_Latn,devtest,971,0.339935004711151,0.554436504840851,0.554436504840851,1,0,152
eng_Latn-hau_Latn,devtest,189,0.339989840984344,0.732054531574249,0.732054531574249,1,0,153
eng_Latn-hau_Latn,devtest,778,0.340283453464508,0.515867829322815,0.515867829322815,1,0,154
eng_Latn-hau_Latn,devtest,502,0.34084153175354,0.579536378383636,0.579536378383636,1,0,155
eng_Latn-hau_Latn,devtest,596,0.341260224580765,0.513259828090668,0.513259828090668,1,0,156
eng_Latn-hau_Latn,devtest,106,0.342579483985901,0.783312201499939,0.783312201499939,1,0,157
eng_Latn-hau_Latn,devtest,104,0.342766582965851,0.3607157766819,0.3607157766819,1,0,158
eng_Latn-hau_Latn,devtest,768,0.344442933797836,0.504584550857544,0.504584550857544,1,0,159
eng_Latn-hau_Latn,devtest,157,0.345924884080887,0.848539888858795,0.848539888858795,1,0,160
eng_Latn-hau_Latn,devtest,162,0.34676131606102,0.522174894809723,0.522174894809723,1,0,161
eng_Latn-hau_Latn,devtest,228,0.347075134515762,0.86541873216629,0.86541873216629,1,0,162
eng_Latn-hau_Latn,devtest,81,0.348271608352661,0.333901882171631,0.348271608352661,0,1,163
eng_Latn-hau_Latn,devtest,549,0.349598437547684,0.599506616592407,0.599506616592407,1,0,164
eng_Latn-hau_Latn,devtest,85,0.350115090608597,0.638848125934601,0.638848125934601,1,0,165
eng_Latn-hau_Latn,devtest,471,0.352554768323898,0.487380921840668,0.487380921840668,1,0,166
eng_Latn-hau_Latn,devtest,964,0.353048086166382,0.458343833684921,0.458343833684921,1,0,167
eng_Latn-hau_Latn,devtest,260,0.353275060653687,0.750328898429871,0.750328898429871,1,0,168
eng_Latn-hau_Latn,devtest,641,0.354034125804901,0.954463243484497,0.954463243484497,1,0,169
eng_Latn-hau_Latn,devtest,803,0.357651710510254,0.269424557685852,0.357651710510254,0,1,170
eng_Latn-hau_Latn,devtest,819,0.359916746616364,0.322126090526581,0.359916746616364,0,1,171
eng_Latn-hau_Latn,devtest,723,0.359953641891479,0.505162239074707,0.505162239074707,1,0,172
eng_Latn-hau_Latn,devtest,288,0.36342453956604,0.832237601280212,0.832237601280212,1,0,173
eng_Latn-hau_Latn,devtest,377,0.363804668188095,0.941675126552582,0.941675126552582,1,0,174
eng_Latn-hau_Latn,devtest,903,0.366179317235947,0.64819610118866,0.64819610118866,1,0,175
eng_Latn-hau_Latn,devtest,429,0.366807073354721,0.589128732681274,0.589128732681274,1,0,176
eng_Latn-hau_Latn,devtest,904,0.367570847272873,0.737343549728394,0.737343549728394,1,0,177
eng_Latn-hau_Latn,devtest,306,0.367924362421036,0.297078102827072,0.367924362421036,0,1,178
eng_Latn-hau_Latn,devtest,554,0.370742201805115,0.787732720375061,0.787732720375061,1,0,179
eng_Latn-hau_Latn,devtest,272,0.372353106737137,0.563565731048584,0.563565731048584,1,0,180
eng_Latn-hau_Latn,devtest,356,0.372369349002838,0.340741574764252,0.372369349002838,0,1,181
eng_Latn-hau_Latn,devtest,469,0.372527658939362,0.505868375301361,0.505868375301361,1,0,182
eng_Latn-hau_Latn,devtest,738,0.372688978910446,0.590100705623627,0.590100705623627,1,0,183
eng_Latn-hau_Latn,devtest,856,0.372937560081482,0.727332949638367,0.727332949638367,1,0,184
eng_Latn-hau_Latn,devtest,912,0.373004049062729,0.466671496629715,0.466671496629715,1,0,185
eng_Latn-hau_Latn,devtest,988,0.373126745223999,0.336826205253601,0.373126745223999,0,1,186
eng_Latn-hau_Latn,devtest,845,0.373823940753937,0.441422551870346,0.441422551870346,1,0,187
eng_Latn-hau_Latn,devtest,482,0.377274692058563,0.601650357246399,0.601650357246399,1,0,188
eng_Latn-hau_Latn,devtest,894,0.377355307340622,0.449231505393982,0.449231505393982,1,0,189
eng_Latn-hau_Latn,devtest,206,0.377396494150162,0.860800087451935,0.860800087451935,1,0,190
eng_Latn-hau_Latn,devtest,224,0.378070086240768,0.660851955413818,0.660851955413818,1,0,191
eng_Latn-hau_Latn,devtest,854,0.378440678119659,0.869632840156555,0.869632840156555,1,0,192
eng_Latn-hau_Latn,devtest,191,0.378602534532547,0.480559468269348,0.480559468269348,1,0,193
eng_Latn-hau_Latn,devtest,619,0.379394322633743,0.706331014633179,0.706331014633179,1,0,194
eng_Latn-hau_Latn,devtest,758,0.380566775798798,0.573472261428833,0.573472261428833,1,0,195
eng_Latn-hau_Latn,devtest,331,0.381667584180832,0.899971663951874,0.899971663951874,1,0,196
eng_Latn-hau_Latn,devtest,587,0.382287085056305,0.762990951538086,0.762990951538086,1,0,197
eng_Latn-hau_Latn,devtest,375,0.382699131965637,0.712466716766357,0.712466716766357,1,0,198
eng_Latn-hau_Latn,devtest,786,0.388040900230408,0.761178314685822,0.761178314685822,1,0,199
eng_Latn-hau_Latn,devtest,659,0.388645142316818,0.580411672592163,0.580411672592163,1,0,200
eng_Latn-hau_Latn,devtest,681,0.389888107776642,0.450754076242447,0.450754076242447,1,0,201
eng_Latn-hau_Latn,devtest,494,0.390927791595459,0.843427002429962,0.843427002429962,1,0,202
eng_Latn-plt_Latn,dev,898,0.104605577886105,0.0909911319613457,0.104605577886105,0,1,1
eng_Latn-plt_Latn,dev,452,0.118990607559681,0.253945618867874,0.253945618867874,1,0,2
eng_Latn-plt_Latn,dev,543,0.138829976320267,0.176221564412117,0.176221564412117,1,0,3
eng_Latn-plt_Latn,dev,357,0.142948597669601,0.293995410203934,0.293995410203934,1,0,4
eng_Latn-plt_Latn,dev,498,0.143219769001007,0.253997355699539,0.253997355699539,1,0,5
eng_Latn-plt_Latn,dev,995,0.147014826536179,0.23892542719841,0.23892542719841,1,0,6
eng_Latn-plt_Latn,dev,512,0.15831159055233,0.32806995511055,0.32806995511055,1,0,7
eng_Latn-plt_Latn,dev,828,0.159663915634155,0.264076441526413,0.264076441526413,1,0,8
eng_Latn-plt_Latn,dev,807,0.161887258291245,0.217679485678673,0.217679485678673,1,0,9
eng_Latn-plt_Latn,dev,500,0.16372261941433,0.701244711875916,0.701244711875916,1,0,10
eng_Latn-plt_Latn,dev,893,0.165756523609161,0.301981687545776,0.301981687545776,1,0,11
eng_Latn-plt_Latn,dev,497,0.172142788767815,0.72809910774231,0.72809910774231,1,0,12
eng_Latn-plt_Latn,dev,822,0.184334322810173,0.160825654864311,0.184334322810173,0,1,13
eng_Latn-plt_Latn,dev,266,0.184712484478951,0.623089790344238,0.623089790344238,1,0,14
eng_Latn-plt_Latn,dev,992,0.185042068362236,0.369551658630371,0.369551658630371,1,0,15
eng_Latn-plt_Latn,dev,518,0.188952714204788,0.213904649019241,0.213904649019241,1,0,16
eng_Latn-plt_Latn,dev,216,0.194480240345001,0.737980008125305,0.737980008125305,1,0,17
eng_Latn-plt_Latn,dev,482,0.194801077246666,0.37864100933075,0.37864100933075,1,0,18
eng_Latn-plt_Latn,dev,276,0.196198239922523,0.637952566146851,0.637952566146851,1,0,19
eng_Latn-plt_Latn,dev,161,0.200200751423836,0.307198703289032,0.307198703289032,1,0,20
eng_Latn-plt_Latn,dev,445,0.20283317565918,0.537624359130859,0.537624359130859,1,0,21
eng_Latn-plt_Latn,dev,457,0.203058242797852,0.351935595273972,0.351935595273972,1,0,22
eng_Latn-plt_Latn,dev,303,0.206532537937164,0.723094522953033,0.723094522953033,1,0,23
eng_Latn-plt_Latn,dev,891,0.207819491624832,0.203273564577103,0.207819491624832,0,1,24
eng_Latn-plt_Latn,dev,157,0.208026751875877,0.517047107219696,0.517047107219696,1,0,25
eng_Latn-plt_Latn,dev,920,0.208889335393906,0.434232383966446,0.434232383966446,1,0,26
eng_Latn-plt_Latn,dev,449,0.20944482088089,0.410272747278214,0.410272747278214,1,0,27
eng_Latn-plt_Latn,dev,573,0.211162433028221,0.299223452806473,0.299223452806473,1,0,28
eng_Latn-plt_Latn,dev,851,0.211554944515228,0.237739339470863,0.237739339470863,1,0,29
eng_Latn-plt_Latn,dev,548,0.211650639772415,0.510555326938629,0.510555326938629,1,0,30
eng_Latn-plt_Latn,dev,100,0.211997777223587,0.203997313976288,0.211997777223587,0,1,31
eng_Latn-plt_Latn,dev,318,0.212231278419495,0.261875867843628,0.261875867843628,1,0,32
eng_Latn-plt_Latn,dev,793,0.213035926222801,0.291196078062057,0.291196078062057,1,0,33
eng_Latn-plt_Latn,dev,300,0.213537484407425,0.498180449008942,0.498180449008942,1,0,34
eng_Latn-plt_Latn,dev,831,0.213745325803757,0.254764795303345,0.254764795303345,1,0,35
eng_Latn-plt_Latn,dev,583,0.213872760534286,0.297542899847031,0.297542899847031,1,0,36
eng_Latn-plt_Latn,dev,681,0.214520424604416,0.404736012220383,0.404736012220383,1,0,37
eng_Latn-plt_Latn,dev,565,0.216898337006569,0.278543144464493,0.278543144464493,1,0,38
eng_Latn-plt_Latn,dev,455,0.216995880007744,0.252238810062408,0.252238810062408,1,0,39
eng_Latn-plt_Latn,dev,296,0.217476233839989,0.360928028821945,0.360928028821945,1,0,40
eng_Latn-plt_Latn,dev,260,0.217678189277649,0.389782607555389,0.389782607555389,1,0,41
eng_Latn-plt_Latn,dev,845,0.218521058559418,0.386761128902435,0.386761128902435,1,0,42
eng_Latn-plt_Latn,dev,398,0.219691231846809,0.316081494092941,0.316081494092941,1,0,43
eng_Latn-plt_Latn,dev,59,0.221092909574509,0.252452343702316,0.252452343702316,1,0,44
eng_Latn-plt_Latn,dev,204,0.223093897104263,0.292272180318832,0.292272180318832,1,0,45
eng_Latn-plt_Latn,dev,972,0.223801210522652,0.290372967720032,0.290372967720032,1,0,46
eng_Latn-plt_Latn,dev,121,0.224148005247116,0.83974826335907,0.83974826335907,1,0,47
eng_Latn-plt_Latn,dev,85,0.224608272314072,0.311489135026932,0.311489135026932,1,0,48
eng_Latn-plt_Latn,dev,852,0.225136324763298,0.323319315910339,0.323319315910339,1,0,49
eng_Latn-plt_Latn,dev,546,0.229550838470459,0.772432446479797,0.772432446479797,1,0,50
eng_Latn-plt_Latn,dev,895,0.229924470186234,0.338958591222763,0.338958591222763,1,0,51
eng_Latn-plt_Latn,dev,384,0.230331361293793,0.696960091590881,0.696960091590881,1,0,52
eng_Latn-plt_Latn,dev,990,0.23154191672802,0.27850416302681,0.27850416302681,1,0,53
eng_Latn-plt_Latn,dev,469,0.23177070915699,0.368965029716492,0.368965029716492,1,0,54
eng_Latn-plt_Latn,dev,242,0.232254818081856,0.522144198417664,0.522144198417664,1,0,55
eng_Latn-plt_Latn,dev,839,0.232955500483513,0.328046888113022,0.328046888113022,1,0,56
eng_Latn-plt_Latn,dev,994,0.234508231282234,0.473346292972565,0.473346292972565,1,0,57
eng_Latn-plt_Latn,dev,355,0.23568007349968,0.351745694875717,0.351745694875717,1,0,58
eng_Latn-plt_Latn,dev,32,0.236977577209473,0.452757954597473,0.452757954597473,1,0,59
eng_Latn-plt_Latn,dev,782,0.237527340650558,0.679589986801147,0.679589986801147,1,0,60
eng_Latn-plt_Latn,dev,134,0.238080143928528,0.200500667095184,0.238080143928528,0,1,61
eng_Latn-plt_Latn,dev,114,0.238195568323135,0.354243159294128,0.354243159294128,1,0,62
eng_Latn-plt_Latn,dev,783,0.239107251167297,0.373952507972717,0.373952507972717,1,0,63
eng_Latn-plt_Latn,dev,243,0.241510882973671,0.478709906339645,0.478709906339645,1,0,64
eng_Latn-plt_Latn,dev,969,0.242593735456467,0.211659938097,0.242593735456467,0,1,65
eng_Latn-plt_Latn,dev,647,0.242785319685936,0.701186656951904,0.701186656951904,1,0,66
eng_Latn-plt_Latn,dev,991,0.244092002511024,0.278729408979416,0.278729408979416,1,0,67
eng_Latn-plt_Latn,dev,251,0.244793832302094,0.224069982767105,0.244793832302094,0,1,68
eng_Latn-plt_Latn,dev,947,0.244914844632149,0.30547884106636,0.30547884106636,1,0,69
eng_Latn-plt_Latn,dev,465,0.24683290719986,0.31959593296051,0.31959593296051,1,0,70
eng_Latn-plt_Latn,dev,888,0.247015312314034,0.269173800945282,0.269173800945282,1,0,71
eng_Latn-plt_Latn,dev,900,0.247563600540161,0.18789042532444,0.247563600540161,0,1,72
eng_Latn-plt_Latn,dev,138,0.24774381518364,0.827316164970398,0.827316164970398,1,0,73
eng_Latn-plt_Latn,dev,566,0.248083516955376,0.249604851007462,0.249604851007462,1,0,74
eng_Latn-plt_Latn,dev,7,0.24921627342701,0.853247165679932,0.853247165679932,1,0,75
eng_Latn-plt_Latn,dev,881,0.250426024198532,0.925042033195496,0.925042033195496,1,0,76
eng_Latn-plt_Latn,dev,485,0.252995759248734,0.297181934118271,0.297181934118271,1,0,77
eng_Latn-plt_Latn,dev,297,0.253578901290894,0.438230454921722,0.438230454921722,1,0,78
eng_Latn-plt_Latn,dev,692,0.255926042795181,0.414272844791412,0.414272844791412,1,0,79
eng_Latn-plt_Latn,dev,983,0.256196022033691,0.273267805576324,0.273267805576324,1,0,80
eng_Latn-plt_Latn,dev,984,0.258294641971588,0.517239093780518,0.517239093780518,1,0,81
eng_Latn-plt_Latn,dev,440,0.258597314357758,0.775356531143188,0.775356531143188,1,0,82
eng_Latn-plt_Latn,dev,509,0.25892186164856,0.31076443195343,0.31076443195343,1,0,83
eng_Latn-plt_Latn,dev,993,0.261610716581345,0.290919840335846,0.290919840335846,1,0,84
eng_Latn-plt_Latn,dev,529,0.262885123491287,0.26253354549408,0.262885123491287,0,1,85
eng_Latn-plt_Latn,dev,265,0.263181239366531,0.274280071258545,0.274280071258545,1,0,86
eng_Latn-plt_Latn,dev,274,0.263691961765289,0.705295503139496,0.705295503139496,1,0,87
eng_Latn-plt_Latn,dev,869,0.263909518718719,0.387339860200882,0.387339860200882,1,0,88
eng_Latn-plt_Latn,dev,666,0.264286875724792,0.369022190570831,0.369022190570831,1,0,89
eng_Latn-plt_Latn,dev,929,0.264667153358459,0.292731761932373,0.292731761932373,1,0,90
eng_Latn-plt_Latn,dev,595,0.26564884185791,0.858470320701599,0.858470320701599,1,0,91
eng_Latn-plt_Latn,dev,855,0.266559630632401,0.675459980964661,0.675459980964661,1,0,92
eng_Latn-plt_Latn,dev,553,0.267376124858856,0.260919243097305,0.267376124858856,0,1,93
eng_Latn-plt_Latn,dev,31,0.268650352954865,0.389128118753433,0.389128118753433,1,0,94
eng_Latn-plt_Latn,dev,813,0.269418746232986,0.222435623407364,0.269418746232986,0,1,95
eng_Latn-plt_Latn,dev,49,0.270744979381561,0.304399371147156,0.304399371147156,1,0,96
eng_Latn-plt_Latn,dev,987,0.270769506692886,0.37716943025589,0.37716943025589,1,0,97
eng_Latn-plt_Latn,dev,371,0.270772486925125,0.514580249786377,0.514580249786377,1,0,98
eng_Latn-plt_Latn,dev,547,0.272061318159103,0.32794576883316,0.32794576883316,1,0,99
eng_Latn-plt_Latn,dev,175,0.27354022860527,0.291174322366714,0.291174322366714,1,0,100
eng_Latn-plt_Latn,dev,896,0.276283204555511,0.293394804000854,0.293394804000854,1,0,101
eng_Latn-plt_Latn,dev,15,0.27684473991394,0.365398913621902,0.365398913621902,1,0,102
eng_Latn-plt_Latn,dev,132,0.277548491954803,0.304835826158524,0.304835826158524,1,0,103
eng_Latn-plt_Latn,dev,709,0.279482930898666,0.475576460361481,0.475576460361481,1,0,104
eng_Latn-plt_Latn,dev,669,0.279739558696747,0.630627572536469,0.630627572536469,1,0,105
eng_Latn-plt_Latn,dev,922,0.280358225107193,0.296889334917068,0.296889334917068,1,0,106
eng_Latn-plt_Latn,dev,394,0.281079471111298,0.405426174402237,0.405426174402237,1,0,107
eng_Latn-plt_Latn,dev,135,0.283391237258911,0.57437139749527,0.57437139749527,1,0,108
eng_Latn-plt_Latn,dev,102,0.283708214759827,0.351536959409714,0.351536959409714,1,0,109
eng_Latn-plt_Latn,dev,931,0.283861130475998,0.48064386844635,0.48064386844635,1,0,110
eng_Latn-plt_Latn,dev,347,0.2847860455513,0.221275597810745,0.2847860455513,0,1,111
eng_Latn-plt_Latn,dev,228,0.285166323184967,0.561661601066589,0.561661601066589,1,0,112
eng_Latn-plt_Latn,dev,687,0.286046296358109,0.400402724742889,0.400402724742889,1,0,113
eng_Latn-plt_Latn,dev,184,0.286982029676437,0.525225877761841,0.525225877761841,1,0,114
eng_Latn-plt_Latn,dev,523,0.28741067647934,0.226298987865448,0.28741067647934,0,1,115
eng_Latn-plt_Latn,dev,680,0.290361315011978,0.728728890419006,0.728728890419006,1,0,116
eng_Latn-plt_Latn,dev,730,0.290400236845016,0.499599426984787,0.499599426984787,1,0,117
eng_Latn-plt_Latn,dev,344,0.290460824966431,0.599190175533295,0.599190175533295,1,0,118
eng_Latn-plt_Latn,dev,670,0.291086494922638,0.499310106039047,0.499310106039047,1,0,119
eng_Latn-plt_Latn,dev,58,0.291601181030273,0.462375313043594,0.462375313043594,1,0,120
eng_Latn-plt_Latn,dev,50,0.292170584201813,0.210738450288773,0.292170584201813,0,1,121
eng_Latn-plt_Latn,dev,425,0.293640822172165,0.214310765266418,0.293640822172165,0,1,122
eng_Latn-plt_Latn,dev,241,0.29386305809021,0.472052156925201,0.472052156925201,1,0,123
eng_Latn-plt_Latn,dev,377,0.294090867042542,0.315595209598541,0.315595209598541,1,0,124
eng_Latn-plt_Latn,dev,483,0.295058578252792,0.480451434850693,0.480451434850693,1,0,125
eng_Latn-plt_Latn,dev,459,0.295863121747971,0.631268262863159,0.631268262863159,1,0,126
eng_Latn-plt_Latn,dev,3,0.296119004487991,0.280413180589676,0.296119004487991,0,1,127
eng_Latn-plt_Latn,dev,537,0.296224027872086,0.243592619895935,0.296224027872086,0,1,128
eng_Latn-plt_Latn,dev,417,0.296739757061005,0.715215742588043,0.715215742588043,1,0,129
eng_Latn-plt_Latn,dev,668,0.299600690603256,0.30559253692627,0.30559253692627,1,0,130
eng_Latn-plt_Latn,dev,446,0.299617618322372,0.371064007282257,0.371064007282257,1,0,131
eng_Latn-plt_Latn,dev,703,0.300284564495087,0.15665964782238,0.300284564495087,0,1,132
eng_Latn-plt_Latn,dev,83,0.300611257553101,0.419367581605911,0.419367581605911,1,0,133
eng_Latn-plt_Latn,dev,104,0.300839751958847,0.48464447259903,0.48464447259903,1,0,134
eng_Latn-plt_Latn,dev,569,0.300960332155228,0.604238271713257,0.604238271713257,1,0,135
eng_Latn-plt_Latn,dev,412,0.301185339689255,0.274501502513885,0.301185339689255,0,1,136
eng_Latn-plt_Latn,dev,382,0.302564114332199,0.289246141910553,0.302564114332199,0,1,137
eng_Latn-plt_Latn,dev,899,0.302589386701584,0.352447211742401,0.352447211742401,1,0,138
eng_Latn-plt_Latn,dev,477,0.302655637264252,0.436630696058273,0.436630696058273,1,0,139
eng_Latn-plt_Latn,dev,799,0.302694499492645,0.55301308631897,0.55301308631897,1,0,140
eng_Latn-plt_Latn,dev,910,0.303691416978836,0.403019219636917,0.403019219636917,1,0,141
eng_Latn-plt_Latn,dev,364,0.303925067186356,0.513304471969604,0.513304471969604,1,0,142
eng_Latn-plt_Latn,dev,868,0.304178297519684,0.259199559688568,0.304178297519684,0,1,143
eng_Latn-plt_Latn,dev,980,0.304513782262802,0.339608162641525,0.339608162641525,1,0,144
eng_Latn-plt_Latn,dev,780,0.304898202419281,0.459674268960953,0.459674268960953,1,0,145
eng_Latn-plt_Latn,dev,976,0.307081043720245,0.222716718912125,0.307081043720245,0,1,146
eng_Latn-plt_Latn,dev,953,0.307657986879349,0.601368129253387,0.601368129253387,1,0,147
eng_Latn-plt_Latn,dev,185,0.308175593614578,0.480713427066803,0.480713427066803,1,0,148
eng_Latn-plt_Latn,dev,814,0.308976680040359,0.470676153898239,0.470676153898239,1,0,149
eng_Latn-plt_Latn,dev,356,0.308982461690903,0.438614428043365,0.438614428043365,1,0,150
eng_Latn-plt_Latn,dev,847,0.309147775173187,0.381389707326889,0.381389707326889,1,0,151
eng_Latn-plt_Latn,dev,54,0.309421360492706,0.389785170555115,0.389785170555115,1,0,152
eng_Latn-plt_Latn,dev,365,0.309490352869034,0.695113182067871,0.695113182067871,1,0,153
eng_Latn-plt_Latn,dev,657,0.309551209211349,0.360406517982483,0.360406517982483,1,0,154
eng_Latn-plt_Latn,dev,22,0.309665501117706,0.853314280509949,0.853314280509949,1,0,155
